Loan_id,as_of_year,occupancy,loan_amt_thousands,county_code,applicant_income_thousands,population,ffiec_median_fam_income,tract_to_msa_income_pct,num_owner_occupied_units,num_1_to_4_family_units,approved,agency_code_Consumer_Financial_Protection_Bureau__CFPB_,agency_code_Department_of_Housing_and_Urban_Development__HUD_,agency_code_Federal_Deposit_Insurance_Corporation__FDIC_,agency_code_Federal_Reserve_System__FRS_,agency_code_National_Credit_Union_Administration__NCUA_,agency_code_Office_of_the_Comptroller_of_the_Currency__OCC_,loan_type_Conventional__any_loan_other_than_FHA__VA__FSA__or_RHS_loans_,loan_type_FHA_insured__Federal_Housing_Administration_,loan_type_FSA_RHS__Farm_Service_Agency_or_Rural_Housing_Service_,loan_type_VA_guaranteed__Veterans_Administration_,property_type_Manufactured_housing,property_type_One_to_four_family__other_than_manufactured_housing_,loan_purpose_Home_improvement,loan_purpose_Home_purchase,loan_purpose_Refinancing,preapproval_Not_applicable,preapproval_Preapproval_was_not_requested,preapproval_Preapproval_was_requested,purchaser_type_Affiliate_institution,purchaser_type_Commercial_bank__savings_bank_or_savings_association,purchaser_type_Fannie_Mae__FNMA_,purchaser_type_Farmer_Mac__FAMC_,purchaser_type_Freddie_Mac__FHLMC_,purchaser_type_Ginnie_Mae__GNMA_,purchaser_type_Life_insurance_company__credit_union__mortgage_bank__or_finance_company,purchaser_type_Loan_was_not_originated_or_was_not_sold_in_calendar_year_covered_by_register,purchaser_type_Other_type_of_purchaser,purchaser_type_Private_securitization,hoepa_status_HOEPA_loan,hoepa_status_Not_a_HOEPA_loan,lien_status_Not_applicable__purchased_loans_,lien_status_Not_secured_by_a_lien,lien_status_Secured_by_a_first_lien,lien_status_Secured_by_a_subordinate_lien
1132,2016,1,100,59,60,5935,59400,98.91,1159,2198,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1133,2016,1,151,59,57,5935,59400,98.91,1159,2198,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1134,2016,1,115,59,70,5935,59400,98.91,1159,2198,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1135,2016,1,83,59,48,5935,59400,98.91,1159,2198,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1136,2016,1,104,59,48,5935,59400,98.91,1159,2198,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1137,2016,1,98,59,69,5935,59400,98.91,1159,2198,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1138,2016,1,55,59,33,5935,59400,98.91,1159,2198,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1139,2016,1,85,59,125,3738,59400,86.6,1028,1833,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1140,2016,1,103,59,25,3738,59400,86.6,1028,1833,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1141,2016,1,72,59,16,3738,59400,86.6,1028,1833,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1142,2016,1,73,59,59,3738,59400,86.6,1028,1833,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1143,2016,2,30,59,360,3738,59400,86.6,1028,1833,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1144,2016,1,125,55,60,3866,51200,117.43,1509,1791,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1145,2016,1,102,55,34,3866,51200,117.43,1509,1791,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1146,2016,1,155,81,51,10344,65600,176.86,3145,3515,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1147,2016,1,86,59,48,5434,59400,105.49,1698,2286,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1148,2016,1,417,59,183,5434,59400,105.49,1698,2286,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1149,2016,1,110,59,61,5434,59400,105.49,1698,2286,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1150,2016,1,105,59,39,5434,59400,105.49,1698,2286,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1151,2016,1,105,59,103,5434,59400,105.49,1698,2286,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1152,2016,1,70,59,101,5434,59400,105.49,1698,2286,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1153,2016,1,34,59,13,5434,59400,105.49,1698,2286,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1154,2016,1,58,59,101,5434,59400,105.49,1698,2286,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1155,2016,2,48,59,22,5434,59400,105.49,1698,2286,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1156,2016,1,89,59,68,1871,59400,48.5,210,724,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1157,2016,1,164,51,85,2206,51200,56.37,320,1010,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1158,2016,1,71,51,25,2206,51200,56.37,320,1010,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1159,2016,1,31,51,24,2206,51200,56.37,320,1010,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1160,2016,1,160,97,66,4414,65600,133.73,1408,1574,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1161,2016,2,880,133,113,4672,51200,146.68,1344,1820,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1162,2016,1,150,133,12,4672,51200,146.68,1344,1820,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1163,2016,1,120,133,33,4672,51200,146.68,1344,1820,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1164,2016,1,114,133,123,4672,51200,146.68,1344,1820,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1165,2016,1,250,133,89,4672,51200,146.68,1344,1820,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1166,2016,1,222,133,85,4672,51200,146.68,1344,1820,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1167,2016,1,93,133,12,4672,51200,146.68,1344,1820,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1168,2016,1,143,133,79,4672,51200,146.68,1344,1820,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1169,2016,1,197,133,33,4672,51200,146.68,1344,1820,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1170,2016,1,148,133,62,4672,51200,146.68,1344,1820,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1171,2016,1,117,133,30,2595,51200,107.79,529,1052,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1172,2016,1,100,133,56,2595,51200,107.79,529,1052,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1173,2016,2,100,51,115,4681,51200,105.81,1313,2321,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1174,2016,2,365,51,139,4681,51200,105.81,1313,2321,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1175,2016,1,79,51,22,4681,51200,105.81,1313,2321,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1176,2016,1,67,51,22,4681,51200,105.81,1313,2321,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1177,2016,1,25,51,29,4681,51200,105.81,1313,2321,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1178,2016,1,130,51,66,4681,51200,105.81,1313,2321,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1179,2016,2,58,51,76,4681,51200,105.81,1313,2321,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1180,2016,1,87,69,61,3237,59400,94.36,811,1358,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1181,2016,1,124,69,53,3237,59400,94.36,811,1358,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1182,2016,1,236,69,151,3237,59400,94.36,811,1358,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1183,2016,1,98,69,83,3237,59400,94.36,811,1358,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1184,2016,1,120,69,37,3237,59400,94.36,811,1358,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1185,2016,1,131,69,54,3237,59400,94.36,811,1358,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1186,2016,1,137,69,71,3237,59400,94.36,811,1358,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1187,2016,2,75,51,78,5965,51200,115.31,2078,2737,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1188,2016,1,165,51,36,5965,51200,115.31,2078,2737,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1189,2016,2,46,51,42,5965,51200,115.31,2078,2737,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1190,2016,1,57,51,65,5965,51200,115.31,2078,2737,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1191,2016,1,320,51,153,4180,51200,94.66,1445,2344,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1192,2016,1,75,51,28,4180,51200,94.66,1445,2344,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1193,2016,1,57,91,19,2988,59400,79.02,823,1376,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1194,2016,1,73,91,23,2988,59400,79.02,823,1376,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1195,2016,2,49,91,59,2988,59400,79.02,823,1376,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1196,2016,1,88,133,86,5981,51200,86.28,1308,2401,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1197,2016,1,117,133,94,5981,51200,86.28,1308,2401,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1198,2016,2,121,133,83,5981,51200,86.28,1308,2401,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1199,2016,1,115,133,46,5981,51200,86.28,1308,2401,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1200,2016,1,96,133,50,5981,51200,86.28,1308,2401,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1201,2016,1,90,91,66,3887,59400,70.41,840,1138,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1202,2016,1,113,91,68,3887,59400,70.41,840,1138,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1203,2016,1,96,91,51,3887,59400,70.41,840,1138,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1204,2016,1,202,51,214,5727,51200,75.38,1481,2388,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1205,2016,1,25,51,60,5727,51200,75.38,1481,2388,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1206,2016,1,171,51,42,5727,51200,75.38,1481,2388,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1207,2016,1,160,51,83,5727,51200,75.38,1481,2388,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1208,2016,1,102,51,52,5727,51200,75.38,1481,2388,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1209,2016,1,109,91,85,3760,59400,114.35,1295,1625,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1210,2016,1,67,91,39,3760,59400,114.35,1295,1625,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1211,2016,1,97,91,49,3760,59400,114.35,1295,1625,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1212,2016,1,243,91,118,3760,59400,114.35,1295,1625,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1213,2016,1,81,91,43,3760,59400,114.35,1295,1625,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1214,2016,2,58,91,70,3760,59400,114.35,1295,1625,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1215,2016,2,20,91,80,3760,59400,114.35,1295,1625,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1216,2016,1,44,59,18,6244,59400,110.37,1827,2234,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1217,2016,1,55,59,43,6244,59400,110.37,1827,2234,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1218,2016,1,472,59,133,6244,59400,110.37,1827,2234,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1219,2016,1,138,59,58,6244,59400,110.37,1827,2234,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1220,2016,1,47,59,35,6244,59400,110.37,1827,2234,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1221,2016,1,93,59,116,6244,59400,110.37,1827,2234,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1222,2016,1,125,63,111,6245,65600,119.24,1873,2174,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1223,2016,1,192,13,54,3379,65600,85.8,1177,1821,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1224,2016,1,100,59,44,3635,59400,101.42,1163,1579,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1225,2016,1,69,59,148,3635,59400,101.42,1163,1579,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1226,2016,1,145,59,65,3635,59400,101.42,1163,1579,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1227,2016,1,170,59,66,3635,59400,101.42,1163,1579,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1228,2016,1,248,59,120,3635,59400,101.42,1163,1579,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1229,2016,1,186,133,78,3126,51200,70.1,670,1386,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1230,2016,1,146,97,43,3382,65600,154.53,1362,1712,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1231,2016,1,86,55,16,3769,51200,103.65,1060,1560,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1232,2016,1,113,55,83,3769,51200,103.65,1060,1560,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1233,2016,1,69,55,180,3769,51200,103.65,1060,1560,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1234,2016,1,93,55,65,3769,51200,103.65,1060,1560,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1235,2016,2,201,51,281,4979,51200,87.71,1211,2083,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1236,2016,1,130,51,33,4979,51200,87.71,1211,2083,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1237,2016,1,39,51,50,4979,51200,87.71,1211,2083,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1238,2016,1,336,51,176,4979,51200,87.71,1211,2083,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1239,2016,1,110,109,70,6771,65600,153.1,2111,2274,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1240,2016,1,108,55,33,4729,51200,203.09,1702,2033,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1241,2016,1,331,55,114,4729,51200,203.09,1702,2033,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1242,2016,1,190,55,80,4729,51200,203.09,1702,2033,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1243,2016,1,91,55,33,4729,51200,203.09,1702,2033,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1244,2016,2,210,55,55,4729,51200,203.09,1702,2033,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1245,2016,1,213,55,1,4729,51200,203.09,1702,2033,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1246,2016,1,148,55,69,4729,51200,203.09,1702,2033,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1247,2016,1,250,55,101,4729,51200,203.09,1702,2033,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1248,2016,1,139,55,80,4729,51200,203.09,1702,2033,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1249,2016,1,198,91,2,3005,59400,119.09,1131,1234,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1250,2016,1,212,91,82,3005,59400,119.09,1131,1234,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1251,2016,1,168,91,97,3005,59400,119.09,1131,1234,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1252,2016,1,147,97,51,3517,65600,100.66,796,1106,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1253,2016,2,40,91,155,3901,59400,63.58,364,808,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1254,2016,1,97,95,46,2238,65600,82.61,725,960,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1255,2016,1,200,55,59,4988,51200,135.27,1544,1979,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1256,2016,1,158,55,63,4988,51200,135.27,1544,1979,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1257,2016,1,115,55,41,4988,51200,135.27,1544,1979,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1258,2016,1,74,55,35,4988,51200,135.27,1544,1979,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1259,2016,2,35,55,27,4988,51200,135.27,1544,1979,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1260,2016,1,60,55,25,4988,51200,135.27,1544,1979,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1261,2016,1,137,51,61,3775,51200,70.71,842,1669,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1262,2016,1,123,3,39,3775,59400,56.69,944,1703,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
